% Dataset used in the tabular data benchmark https://github.com/LeoGrin/tabular-benchmark, transformed in the same way. This dataset belongs to the "classification on numerical features" benchmark. Original description: 
%  
% **Author**: Paulo Cortez, Sergio Moro
% **Source**: [UCI](https://archive.ics.uci.edu/ml/datasets/bank+marketing)
% **Please cite**: S. Moro, R. Laureano and P. Cortez. Using Data Mining for Bank Direct Marketing: An Application of the CRISP-DM Methodology. In P. Novais et al. (Eds.), Proceedings of the European Simulation and Modelling Conference - ESM'2011, pp. 117-121, Guimaraes, Portugal, October, 2011. EUROSIS.       
%
% **Bank Marketing**  
% The data is related with direct marketing campaigns of a Portuguese banking institution. The marketing campaigns were based on phone calls. Often, more than one contact to the same client was required, in order to access if the product (bank term deposit) would be (or not) subscribed. 
%
% The classification goal is to predict if the client will subscribe a term deposit (variable y).
%
% ### Attribute information  
% For more information, read [Moro et al., 2011].
%
% Input variables:
%
% - bank client data:
%
% 1 - age (numeric) 
%
% 2 - job : type of job (categorical: "admin.","unknown","unemployed","management","housemaid","entrepreneur", "student","blue-collar","self-employed","retired","technician","services") 
%
% 3 - marital : marital status (categorical: "married","divorced","single"; note: "divorced"  means divorced or widowed) 
%
% 4 - education (categorical: "unknown","secondary","primary","tertiary") 
%
% 5 - default: has credit in default? (binary: "yes","no") 
%
% 6 - balance: average yearly balance, in euros (numeric) 
%
% 7 - housing: has housing loan? (binary: "yes","no") 
%
% 8 - loan: has personal loan? (binary: "yes","no")
%
% - related with the last contact of the current campaign:
%
% 9 - contact: contact communication type (categorical: "unknown","telephone","cellular")
%
% 10 - day: last contact day of the month (numeric)
%
% 11 - month: last contact month of year (categorical: "jan", "feb", "mar", ..., "nov", "dec")
%
% 12 - duration: last contact duration, in seconds (numeric)
%
% - other attributes:
%
% 13 - campaign: number of contacts performed during this campaign and for this client (numeric, includes last contact)
%
% 14 - pdays: number of days that passed by after the client was last contacted from a previous campaign (numeric, -1 means client was not previously contacted) 
%
% 15 - previous: number of contacts performed before this campaign and for this client (numeric) 
%
% 16 - poutcome: outcome of the previous marketing campaign (categorical: "unknown","other","failure","success")
%  
% - output variable (desired target):
%
% 17 - y - has the client subscribed a term deposit? (binary: "yes","no")
@RELATION bank-marketing

@ATTRIBUTE V1 REAL
@ATTRIBUTE V6 REAL
@ATTRIBUTE V10 REAL
@ATTRIBUTE V12 REAL
@ATTRIBUTE V13 REAL
@ATTRIBUTE V14 REAL
@ATTRIBUTE V15 REAL
@ATTRIBUTE Class {1, 2}

@DATA
37.0,523.0,19.0,21.0,1.0,-1.0,0.0,1
43.0,991.0,14.0,111.0,2.0,-1.0,0.0,1
36.0,3254.0,28.0,300.0,3.0,-1.0,0.0,1
43.0,1625.0,21.0,56.0,1.0,-1.0,0.0,1
53.0,122.0,27.0,98.0,1.0,-1.0,0.0,1
26.0,84.0,29.0,70.0,3.0,-1.0,0.0,1
34.0,1434.0,21.0,50.0,2.0,-1.0,0.0,1
49.0,1040.0,8.0,474.0,2.0,-1.0,0.0,1
28.0,-511.0,2.0,82.0,1.0,-1.0,0.0,1
60.0,5421.0,18.0,458.0,4.0,-1.0,0.0,1
56.0,334.0,15.0,127.0,2.0,-1.0,0.0,1
38.0,367.0,20.0,128.0,2.0,-1.0,0.0,1
34.0,457.0,30.0,67.0,2.0,-1.0,0.0,1
29.0,26.0,28.0,45.0,1.0,-1.0,0.0,1
31.0,0.0,29.0,183.0,3.0,-1.0,0.0,1
32.0,43.0,21.0,173.0,2.0,-1.0,0.0,1
40.0,60.0,15.0,460.0,3.0,352.0,6.0,1
31.0,2577.0,13.0,611.0,2.0,-1.0,0.0,1
34.0,75.0,25.0,111.0,1.0,-1.0,0.0,1
53.0,321.0,5.0,123.0,1.0,-1.0,0.0,1
31.0,378.0,23.0,421.0,2.0,-1.0,0.0,1
47.0,1149.0,15.0,82.0,2.0,-1.0,0.0,1
40.0,105.0,9.0,161.0,1.0,-1.0,0.0,1
57.0,818.0,28.0,208.0,1.0,-1.0,0.0,1
45.0,507.0,21.0,304.0,2.0,-1.0,0.0,1
34.0,992.0,4.0,301.0,1.0,88.0,2.0,1
47.0,432.0,13.0,334.0,2.0,-1.0,0.0,1
42.0,600.0,17.0,277.0,3.0,-1.0,0.0,1
26.0,97.0,27.0,382.0,1.0,-1.0,0.0,1
31.0,159.0,23.0,533.0,1.0,-1.0,0.0,1
58.0,5505.0,23.0,317.0,4.0,-1.0,0.0,1
36.0,7343.0,17.0,78.0,1.0,-1.0,0.0,1
57.0,282.0,7.0,261.0,12.0,-1.0,0.0,1
32.0,415.0,23.0,76.0,2.0,-1.0,0.0,1
59.0,0.0,17.0,192.0,1.0,-1.0,0.0,1
36.0,0.0,5.0,245.0,2.0,8.0,1.0,1
28.0,913.0,27.0,580.0,2.0,-1.0,0.0,1
43.0,438.0,17.0,355.0,2.0,-1.0,0.0,1
29.0,1489.0,20.0,399.0,1.0,-1.0,0.0,1
36.0,396.0,13.0,67.0,5.0,-1.0,0.0,1
40.0,8259.0,8.0,254.0,4.0,-1.0,0.0,1
28.0,0.0,27.0,548.0,1.0,-1.0,0.0,1
34.0,338.0,9.0,162.0,2.0,-1.0,0.0,1
30.0,451.0,5.0,173.0,1.0,274.0,3.0,1
47.0,459.0,28.0,226.0,1.0,-1.0,0.0,1
29.0,22008.0,28.0,139.0,2.0,-1.0,0.0,1
67.0,1430.0,12.0,88.0,3.0,-1.0,0.0,1
35.0,113.0,14.0,318.0,3.0,-1.0,0.0,1
56.0,659.0,2.0,148.0,1.0,188.0,3.0,1
35.0,3549.0,13.0,250.0,4.0,-1.0,0.0,1
52.0,5275.0,22.0,1029.0,3.0,-1.0,0.0,1
60.0,914.0,4.0,64.0,1.0,-1.0,0.0,1
31.0,540.0,21.0,227.0,3.0,-1.0,0.0,1
49.0,-849.0,27.0,197.0,1.0,-1.0,0.0,1
43.0,497.0,13.0,66.0,1.0,363.0,22.0,1
35.0,160.0,16.0,304.0,1.0,-1.0,0.0,1
45.0,1179.0,21.0,172.0,6.0,-1.0,0.0,1
32.0,0.0,19.0,303.0,3.0,-1.0,0.0,1
30.0,73.0,25.0,114.0,6.0,-1.0,0.0,1
57.0,7938.0,17.0,133.0,1.0,-1.0,0.0,1
34.0,10031.0,18.0,65.0,2.0,-1.0,0.0,1
38.0,658.0,4.0,328.0,2.0,-1.0,0.0,1
30.0,913.0,19.0,433.0,2.0,-1.0,0.0,1
32.0,1.0,10.0,143.0,1.0,-1.0,0.0,1
44.0,-68.0,25.0,121.0,4.0,-1.0,0.0,1
28.0,447.0,5.0,217.0,1.0,-1.0,0.0,1
51.0,1093.0,18.0,18.0,1.0,-1.0,0.0,1
40.0,7313.0,18.0,241.0,2.0,182.0,1.0,1
55.0,2043.0,18.0,655.0,1.0,-1.0,0.0,1
48.0,335.0,17.0,214.0,3.0,-1.0,0.0,1
38.0,67.0,28.0,74.0,1.0,239.0,2.0,1
35.0,-587.0,26.0,111.0,1.0,-1.0,0.0,1
46.0,633.0,12.0,236.0,10.0,-1.0,0.0,1
21.0,-42.0,10.0,5.0,1.0,-1.0,0.0,1
46.0,196.0,14.0,29.0,2.0,-1.0,0.0,1
52.0,26.0,13.0,215.0,1.0,-1.0,0.0,1
47.0,437.0,20.0,133.0,4.0,-1.0,0.0,1
30.0,33.0,25.0,396.0,1.0,-1.0,0.0,1
32.0,644.0,21.0,198.0,1.0,-1.0,0.0,1
45.0,77.0,26.0,99.0,3.0,-1.0,0.0,1
56.0,177.0,8.0,1040.0,1.0,-1.0,0.0,1
50.0,112.0,4.0,70.0,5.0,85.0,5.0,1
34.0,0.0,18.0,431.0,6.0,-1.0,0.0,1
32.0,-22.0,20.0,215.0,2.0,-1.0,0.0,1
25.0,137.0,24.0,281.0,3.0,-1.0,0.0,1
50.0,124.0,14.0,367.0,2.0,289.0,19.0,1
48.0,2106.0,17.0,499.0,2.0,195.0,1.0,1
40.0,0.0,29.0,245.0,3.0,-1.0,0.0,1
54.0,-1089.0,28.0,105.0,2.0,-1.0,0.0,1
24.0,11.0,27.0,114.0,4.0,-1.0,0.0,1
34.0,82.0,31.0,134.0,5.0,-1.0,0.0,1
58.0,226.0,14.0,306.0,2.0,-1.0,0.0,1
32.0,80.0,19.0,475.0,2.0,-1.0,0.0,1
29.0,1958.0,18.0,112.0,4.0,349.0,1.0,1
48.0,418.0,9.0,102.0,3.0,-1.0,0.0,1
33.0,0.0,18.0,199.0,1.0,-1.0,0.0,1
43.0,69.0,20.0,304.0,1.0,337.0,1.0,1
41.0,0.0,5.0,114.0,2.0,-1.0,0.0,1
34.0,395.0,11.0,150.0,2.0,364.0,8.0,1
31.0,5345.0,18.0,260.0,1.0,-1.0,0.0,1
49.0,7.0,17.0,50.0,1.0,-1.0,0.0,1
53.0,-200.0,6.0,161.0,1.0,-1.0,0.0,1
36.0,1057.0,5.0,383.0,2.0,-1.0,0.0,1
39.0,4313.0,18.0,272.0,2.0,-1.0,0.0,1
30.0,673.0,20.0,610.0,2.0,-1.0,0.0,1
43.0,0.0,17.0,110.0,1.0,-1.0,0.0,1
64.0,1370.0,12.0,174.0,1.0,-1.0,0.0,1
56.0,2395.0,12.0,150.0,2.0,-1.0,0.0,1
54.0,199.0,21.0,532.0,1.0,-1.0,0.0,1
50.0,-151.0,18.0,63.0,2.0,-1.0,0.0,1
51.0,260.0,9.0,183.0,2.0,-1.0,0.0,1
34.0,-17.0,15.0,319.0,7.0,-1.0,0.0,1
39.0,263.0,29.0,160.0,1.0,199.0,6.0,1
26.0,141.0,22.0,128.0,1.0,-1.0,0.0,1
40.0,-23.0,7.0,756.0,3.0,-1.0,0.0,1
37.0,0.0,18.0,77.0,2.0,-1.0,0.0,1
46.0,1000.0,18.0,96.0,11.0,-1.0,0.0,1
30.0,-97.0,14.0,255.0,1.0,356.0,1.0,1
31.0,25.0,21.0,169.0,5.0,-1.0,0.0,1
56.0,264.0,7.0,639.0,2.0,280.0,5.0,1
38.0,1514.0,21.0,160.0,3.0,120.0,3.0,1
36.0,53.0,18.0,64.0,7.0,-1.0,0.0,1
40.0,0.0,8.0,232.0,1.0,-1.0,0.0,1
49.0,24.0,27.0,168.0,3.0,-1.0,0.0,1
34.0,3.0,5.0,16.0,5.0,-1.0,0.0,1
35.0,4959.0,29.0,91.0,2.0,-1.0,0.0,1
54.0,0.0,29.0,46.0,1.0,-1.0,0.0,1
42.0,681.0,18.0,203.0,1.0,-1.0,0.0,1
57.0,485.0,2.0,79.0,2.0,187.0,2.0,1
61.0,50.0,22.0,213.0,5.0,-1.0,0.0,1
58.0,999.0,25.0,188.0,6.0,-1.0,0.0,1
49.0,3570.0,24.0,62.0,3.0,202.0,2.0,1
36.0,1869.0,21.0,122.0,2.0,-1.0,0.0,1
51.0,824.0,19.0,102.0,2.0,-1.0,0.0,1
27.0,662.0,30.0,47.0,1.0,-1.0,0.0,1
33.0,21.0,2.0,202.0,2.0,-1.0,0.0,1
47.0,183.0,13.0,144.0,1.0,-1.0,0.0,1
53.0,269.0,6.0,347.0,2.0,-1.0,0.0,1
30.0,346.0,3.0,135.0,1.0,-1.0,0.0,1
56.0,4309.0,9.0,465.0,6.0,-1.0,0.0,1
28.0,510.0,5.0,110.0,2.0,-1.0,0.0,1
40.0,0.0,21.0,43.0,1.0,185.0,2.0,1
35.0,1830.0,15.0,78.0,4.0,93.0,2.0,1
30.0,1390.0,20.0,552.0,4.0,-1.0,0.0,1
39.0,-405.0,8.0,177.0,1.0,-1.0,0.0,1
32.0,483.0,18.0,35.0,6.0,-1.0,0.0,1
37.0,1372.0,6.0,129.0,2.0,-1.0,0.0,1
32.0,4885.0,18.0,400.0,2.0,-1.0,0.0,1
57.0,0.0,30.0,585.0,1.0,-1.0,0.0,1
58.0,0.0,19.0,153.0,2.0,-1.0,0.0,1
37.0,88.0,2.0,608.0,1.0,-1.0,0.0,1
36.0,23.0,18.0,69.0,2.0,333.0,2.0,1
43.0,641.0,2.0,251.0,4.0,-1.0,0.0,1
36.0,4708.0,15.0,104.0,1.0,-1.0,0.0,1
26.0,993.0,8.0,152.0,1.0,-1.0,0.0,1
34.0,46.0,5.0,39.0,4.0,-1.0,0.0,1
47.0,-512.0,27.0,220.0,2.0,-1.0,0.0,1
40.0,369.0,6.0,79.0,2.0,-1.0,0.0,1
33.0,1388.0,31.0,158.0,1.0,202.0,3.0,1
35.0,3402.0,14.0,269.0,1.0,194.0,2.0,1
37.0,29.0,3.0,269.0,2.0,-1.0,0.0,1
26.0,2770.0,8.0,141.0,1.0,-1.0,0.0,1
33.0,130.0,25.0,121.0,8.0,-1.0,0.0,1
36.0,223.0,14.0,12.0,3.0,-1.0,0.0,1
43.0,-3372.0,29.0,386.0,2.0,-1.0,0.0,1
74.0,20422.0,12.0,90.0,2.0,-1.0,0.0,1
55.0,0.0,7.0,110.0,1.0,-1.0,0.0,1
31.0,-163.0,17.0,135.0,1.0,270.0,2.0,1
45.0,770.0,7.0,65.0,2.0,-1.0,0.0,1
39.0,270.0,3.0,116.0,1.0,-1.0,0.0,1
35.0,-371.0,13.0,358.0,2.0,-1.0,0.0,1
49.0,112.0,25.0,62.0,10.0,-1.0,0.0,1
20.0,330.0,20.0,159.0,2.0,-1.0,0.0,1
29.0,2121.0,16.0,281.0,1.0,342.0,2.0,1
34.0,16992.0,29.0,71.0,1.0,245.0,1.0,1
44.0,-73.0,28.0,80.0,9.0,-1.0,0.0,1
38.0,-1038.0,23.0,222.0,1.0,-1.0,0.0,1
35.0,3863.0,14.0,125.0,1.0,175.0,1.0,1
31.0,-13.0,9.0,260.0,3.0,-1.0,0.0,1
28.0,731.0,5.0,718.0,13.0,-1.0,0.0,1
33.0,585.0,17.0,131.0,1.0,-1.0,0.0,1
34.0,184.0,30.0,87.0,3.0,-1.0,0.0,1
29.0,89.0,22.0,120.0,1.0,-1.0,0.0,1
27.0,140.0,25.0,361.0,1.0,-1.0,0.0,1
61.0,5207.0,11.0,336.0,1.0,81.0,2.0,1
39.0,-475.0,7.0,168.0,3.0,301.0,1.0,1
27.0,724.0,17.0,200.0,3.0,-1.0,0.0,1
49.0,2222.0,16.0,114.0,2.0,-1.0,0.0,1
36.0,-355.0,8.0,89.0,1.0,-1.0,0.0,1
30.0,33.0,18.0,36.0,1.0,-1.0,0.0,1
36.0,687.0,21.0,287.0,3.0,-1.0,0.0,1
46.0,-582.0,5.0,245.0,4.0,354.0,9.0,1
55.0,645.0,10.0,123.0,1.0,-1.0,0.0,1
36.0,321.0,15.0,160.0,2.0,-1.0,0.0,1
43.0,6.0,29.0,365.0,2.0,-1.0,0.0,1
58.0,0.0,25.0,176.0,5.0,-1.0,0.0,1
31.0,17.0,6.0,72.0,1.0,-1.0,0.0,1
40.0,432.0,2.0,101.0,1.0,-1.0,0.0,1
43.0,469.0,20.0,89.0,2.0,-1.0,0.0,1
38.0,1597.0,8.0,15.0,1.0,-1.0,0.0,1
34.0,293.0,21.0,162.0,3.0,-1.0,0.0,1
52.0,199.0,3.0,373.0,1.0,236.0,2.0,1
47.0,44.0,15.0,374.0,1.0,185.0,1.0,1
32.0,4.0,8.0,173.0,1.0,-1.0,0.0,1
55.0,1989.0,28.0,139.0,2.0,-1.0,0.0,1
54.0,-58.0,12.0,143.0,4.0,-1.0,0.0,1
45.0,-642.0,5.0,124.0,4.0,-1.0,0.0,1
33.0,4443.0,23.0,25.0,6.0,-1.0,0.0,1
40.0,129.0,12.0,464.0,3.0,-1.0,0.0,1
29.0,313.0,8.0,227.0,2.0,-1.0,0.0,1
37.0,9.0,14.0,165.0,1.0,-1.0,0.0,1
52.0,12.0,30.0,33.0,5.0,-1.0,0.0,1
47.0,794.0,17.0,564.0,2.0,-1.0,0.0,1
59.0,11.0,20.0,318.0,2.0,-1.0,0.0,1
39.0,860.0,8.0,312.0,1.0,-1.0,0.0,1
35.0,0.0,13.0,419.0,2.0,-1.0,0.0,1
35.0,0.0,21.0,199.0,3.0,-1.0,0.0,1
30.0,-208.0,13.0,108.0,1.0,-1.0,0.0,1
46.0,536.0,15.0,164.0,2.0,-1.0,0.0,1
46.0,0.0,5.0,109.0,1.0,-1.0,0.0,1
32.0,344.0,21.0,21.0,7.0,141.0,9.0,1
38.0,21963.0,18.0,70.0,2.0,-1.0,0.0,1
49.0,1697.0,19.0,236.0,1.0,-1.0,0.0,1
40.0,12409.0,19.0,140.0,1.0,99.0,2.0,1
45.0,7811.0,16.0,143.0,2.0,-1.0,0.0,1
31.0,2296.0,6.0,49.0,8.0,-1.0,0.0,1
36.0,-92.0,18.0,196.0,3.0,-1.0,0.0,1
36.0,613.0,7.0,86.0,2.0,-1.0,0.0,1
46.0,596.0,3.0,404.0,13.0,-1.0,0.0,1
45.0,660.0,14.0,329.0,2.0,-1.0,0.0,1
31.0,-68.0,26.0,293.0,4.0,-1.0,0.0,1
44.0,-237.0,10.0,73.0,1.0,-1.0,0.0,1
38.0,0.0,12.0,112.0,2.0,-1.0,0.0,1
31.0,528.0,21.0,5.0,7.0,-1.0,0.0,1
35.0,3188.0,30.0,288.0,3.0,-1.0,0.0,1
47.0,0.0,18.0,203.0,3.0,-1.0,0.0,1
47.0,2597.0,31.0,52.0,2.0,-1.0,0.0,1
42.0,360.0,24.0,110.0,5.0,-1.0,0.0,1
50.0,636.0,6.0,127.0,2.0,254.0,23.0,1
45.0,396.0,17.0,266.0,4.0,-1.0,0.0,1
31.0,23.0,25.0,121.0,3.0,-1.0,0.0,1
46.0,184.0,3.0,167.0,1.0,-1.0,0.0,1
23.0,8254.0,29.0,409.0,3.0,-1.0,0.0,1
29.0,940.0,15.0,757.0,1.0,330.0,1.0,1
54.0,1895.0,17.0,345.0,1.0,-1.0,0.0,1
55.0,92.0,7.0,118.0,3.0,-1.0,0.0,1
36.0,1169.0,6.0,168.0,2.0,-1.0,0.0,1
42.0,1285.0,9.0,21.0,3.0,252.0,4.0,1
43.0,19.0,16.0,249.0,1.0,-1.0,0.0,1
38.0,34.0,3.0,88.0,1.0,-1.0,0.0,1
49.0,359.0,2.0,231.0,2.0,271.0,1.0,1
28.0,225.0,7.0,866.0,2.0,-1.0,0.0,1
33.0,3519.0,2.0,161.0,1.0,-1.0,0.0,1
35.0,1473.0,16.0,176.0,3.0,-1.0,0.0,1
48.0,113.0,22.0,38.0,1.0,-1.0,0.0,1
31.0,-720.0,15.0,112.0,2.0,-1.0,0.0,1
50.0,171.0,14.0,75.0,3.0,-1.0,0.0,1
28.0,1026.0,13.0,101.0,3.0,-1.0,0.0,1
44.0,2523.0,29.0,1236.0,2.0,-1.0,0.0,1
42.0,323.0,8.0,280.0,2.0,-1.0,0.0,1
61.0,50.0,21.0,465.0,6.0,-1.0,0.0,1
33.0,0.0,22.0,135.0,3.0,-1.0,0.0,1
52.0,3204.0,19.0,77.0,1.0,-1.0,0.0,1
39.0,622.0,20.0,169.0,1.0,-1.0,0.0,1
34.0,0.0,20.0,263.0,2.0,-1.0,0.0,1
31.0,1302.0,30.0,89.0,3.0,-1.0,0.0,1
33.0,263.0,16.0,79.0,4.0,94.0,3.0,1
31.0,898.0,17.0,578.0,1.0,-1.0,0.0,1
54.0,3529.0,4.0,686.0,2.0,-1.0,0.0,1
48.0,1.0,5.0,669.0,3.0,-1.0,0.0,1
60.0,0.0,18.0,201.0,1.0,-1.0,0.0,1
54.0,162.0,6.0,184.0,1.0,-1.0,0.0,1
40.0,5674.0,18.0,84.0,1.0,-1.0,0.0,1
38.0,-274.0,29.0,103.0,1.0,247.0,2.0,1
27.0,511.0,30.0,85.0,5.0,-1.0,0.0,1
29.0,358.0,21.0,88.0,5.0,-1.0,0.0,1
53.0,1868.0,8.0,156.0,4.0,-1.0,0.0,1
27.0,584.0,8.0,192.0,2.0,-1.0,0.0,1
40.0,3126.0,12.0,200.0,2.0,-1.0,0.0,1
51.0,0.0,30.0,273.0,4.0,-1.0,0.0,1
33.0,3669.0,17.0,370.0,1.0,-1.0,0.0,1
46.0,0.0,17.0,258.0,1.0,-1.0,0.0,1
39.0,183.0,9.0,324.0,2.0,-1.0,0.0,1
33.0,3868.0,2.0,445.0,1.0,-1.0,0.0,1
39.0,0.0,18.0,420.0,2.0,-1.0,0.0,1
30.0,-635.0,25.0,250.0,1.0,-1.0,0.0,1
28.0,1633.0,8.0,233.0,1.0,95.0,1.0,1
34.0,0.0,19.0,1283.0,1.0,-1.0,0.0,1
22.0,1215.0,11.0,154.0,1.0,-1.0,0.0,1
43.0,2501.0,29.0,153.0,4.0,-1.0,0.0,1
37.0,217.0,11.0,152.0,1.0,-1.0,0.0,1
40.0,-65.0,21.0,65.0,2.0,-1.0,0.0,1
31.0,449.0,28.0,174.0,1.0,-1.0,0.0,1
27.0,63.0,5.0,98.0,1.0,-1.0,0.0,1
39.0,463.0,18.0,169.0,1.0,-1.0,0.0,1
31.0,98.0,12.0,159.0,3.0,-1.0,0.0,1
20.0,479.0,11.0,158.0,2.0,-1.0,0.0,1
52.0,1308.0,29.0,361.0,1.0,-1.0,0.0,1
35.0,377.0,31.0,30.0,13.0,-1.0,0.0,1
28.0,-228.0,7.0,164.0,3.0,-1.0,0.0,1
43.0,601.0,16.0,792.0,2.0,-1.0,0.0,1
58.0,219.0,18.0,55.0,1.0,-1.0,0.0,1
31.0,338.0,2.0,155.0,2.0,-1.0,0.0,1
40.0,819.0,30.0,100.0,3.0,-1.0,0.0,1
60.0,182.0,9.0,182.0,2.0,95.0,11.0,1
49.0,1811.0,2.0,168.0,2.0,245.0,1.0,1
42.0,1205.0,15.0,129.0,1.0,188.0,2.0,1
48.0,490.0,19.0,622.0,2.0,-1.0,0.0,1
57.0,1728.0,16.0,164.0,1.0,-1.0,0.0,1
58.0,1697.0,20.0,55.0,2.0,-1.0,0.0,1
49.0,3033.0,15.0,125.0,5.0,-1.0,0.0,1
34.0,-603.0,25.0,164.0,4.0,-1.0,0.0,1
31.0,635.0,15.0,293.0,2.0,-1.0,0.0,1
59.0,2291.0,19.0,190.0,1.0,128.0,3.0,1
65.0,1176.0,25.0,64.0,1.0,50.0,2.0,1
43.0,6835.0,19.0,187.0,1.0,152.0,2.0,1
55.0,2120.0,11.0,236.0,3.0,-1.0,0.0,1
56.0,66.0,30.0,72.0,4.0,-1.0,0.0,1
33.0,685.0,17.0,53.0,1.0,-1.0,0.0,1
39.0,1108.0,18.0,191.0,2.0,-1.0,0.0,1
38.0,4.0,2.0,129.0,1.0,-1.0,0.0,1
51.0,0.0,2.0,61.0,7.0,-1.0,0.0,1
38.0,0.0,6.0,64.0,1.0,-1.0,0.0,1
54.0,-135.0,14.0,152.0,3.0,370.0,2.0,1
51.0,482.0,14.0,178.0,1.0,-1.0,0.0,1
30.0,0.0,22.0,121.0,2.0,-1.0,0.0,1
45.0,4646.0,13.0,118.0,1.0,-1.0,0.0,1
31.0,873.0,23.0,145.0,4.0,-1.0,0.0,1
26.0,81.0,28.0,63.0,2.0,-1.0,0.0,1
57.0,1509.0,18.0,509.0,1.0,-1.0,0.0,1
27.0,5505.0,25.0,134.0,1.0,-1.0,0.0,1
24.0,1354.0,18.0,239.0,2.0,-1.0,0.0,1
44.0,337.0,28.0,257.0,3.0,-1.0,0.0,1
43.0,490.0,8.0,216.0,2.0,368.0,2.0,1
45.0,8032.0,20.0,73.0,1.0,-1.0,0.0,1
48.0,494.0,29.0,81.0,8.0,-1.0,0.0,1
39.0,3059.0,20.0,394.0,1.0,-1.0,0.0,1
35.0,-130.0,20.0,224.0,1.0,-1.0,0.0,1
59.0,0.0,7.0,123.0,3.0,-1.0,0.0,1
27.0,592.0,5.0,466.0,3.0,-1.0,0.0,1
48.0,0.0,7.0,275.0,1.0,-1.0,0.0,1
49.0,790.0,7.0,324.0,3.0,-1.0,0.0,1
42.0,1202.0,11.0,40.0,1.0,-1.0,0.0,1
39.0,1385.0,9.0,446.0,1.0,-1.0,0.0,1
52.0,32.0,29.0,144.0,5.0,-1.0,0.0,1
57.0,82.0,4.0,140.0,1.0,-1.0,0.0,1
54.0,1614.0,17.0,534.0,4.0,-1.0,0.0,1
50.0,74.0,27.0,146.0,1.0,-1.0,0.0,1
34.0,897.0,12.0,197.0,4.0,-1.0,0.0,1
59.0,2768.0,8.0,94.0,5.0,-1.0,0.0,1
38.0,2008.0,18.0,354.0,1.0,-1.0,0.0,1
34.0,-271.0,2.0,90.0,1.0,252.0,2.0,1
44.0,786.0,20.0,15.0,7.0,-1.0,0.0,1
58.0,2.0,11.0,168.0,3.0,-1.0,0.0,1
45.0,-3.0,13.0,213.0,1.0,-1.0,0.0,1
28.0,959.0,29.0,330.0,2.0,-1.0,0.0,1
27.0,1049.0,29.0,389.0,3.0,-1.0,0.0,1
49.0,182.0,2.0,303.0,1.0,331.0,2.0,1
32.0,73.0,28.0,545.0,1.0,-1.0,0.0,1
46.0,285.0,11.0,215.0,2.0,-1.0,0.0,1
72.0,4657.0,27.0,132.0,4.0,94.0,16.0,1
35.0,208.0,19.0,214.0,1.0,-1.0,0.0,1
42.0,-166.0,14.0,337.0,4.0,-1.0,0.0,1
33.0,2583.0,6.0,129.0,1.0,-1.0,0.0,1
41.0,0.0,24.0,552.0,16.0,-1.0,0.0,1
21.0,614.0,13.0,243.0,3.0,-1.0,0.0,1
35.0,78.0,13.0,630.0,3.0,371.0,3.0,1
58.0,1231.0,20.0,21.0,3.0,-1.0,0.0,1
29.0,74.0,6.0,174.0,1.0,-1.0,0.0,1
25.0,490.0,6.0,246.0,3.0,-1.0,0.0,1
34.0,417.0,18.0,138.0,1.0,-1.0,0.0,1
51.0,234.0,9.0,281.0,3.0,-1.0,0.0,1
39.0,580.0,14.0,323.0,4.0,-1.0,0.0,1
25.0,1179.0,17.0,43.0,1.0,83.0,2.0,1
53.0,238.0,11.0,238.0,2.0,361.0,5.0,1
39.0,-176.0,9.0,176.0,1.0,-1.0,0.0,1
34.0,403.0,5.0,319.0,2.0,-1.0,0.0,1
57.0,297.0,5.0,633.0,1.0,-1.0,0.0,1
47.0,490.0,28.0,227.0,1.0,-1.0,0.0,1
36.0,725.0,27.0,123.0,3.0,99.0,8.0,1
34.0,6053.0,19.0,26.0,5.0,-1.0,0.0,1
31.0,827.0,20.0,38.0,1.0,-1.0,0.0,1
58.0,688.0,6.0,152.0,2.0,-1.0,0.0,1
35.0,211.0,4.0,53.0,1.0,-1.0,0.0,1
52.0,383.0,17.0,299.0,2.0,-1.0,0.0,1
34.0,382.0,5.0,148.0,1.0,94.0,1.0,1
54.0,-939.0,29.0,202.0,1.0,-1.0,0.0,1
31.0,2304.0,20.0,257.0,2.0,-1.0,0.0,1
29.0,64.0,14.0,444.0,2.0,366.0,3.0,1
58.0,65.0,27.0,162.0,1.0,-1.0,0.0,1
45.0,5163.0,20.0,9.0,2.0,-1.0,0.0,1
57.0,334.0,15.0,169.0,2.0,365.0,2.0,1
36.0,-2.0,2.0,316.0,1.0,-1.0,0.0,1
52.0,167.0,16.0,163.0,1.0,-1.0,0.0,1
37.0,2642.0,25.0,591.0,3.0,-1.0,0.0,1
59.0,56.0,21.0,432.0,5.0,-1.0,0.0,1
43.0,5.0,24.0,953.0,1.0,-1.0,0.0,1
34.0,517.0,6.0,791.0,3.0,-1.0,0.0,1
44.0,13.0,6.0,116.0,11.0,-1.0,0.0,1
24.0,-287.0,18.0,504.0,1.0,-1.0,0.0,1
40.0,68.0,30.0,170.0,19.0,-1.0,0.0,1
25.0,1966.0,28.0,209.0,1.0,-1.0,0.0,1
44.0,1239.0,20.0,39.0,4.0,-1.0,0.0,1
30.0,399.0,20.0,282.0,2.0,-1.0,0.0,1
37.0,-24.0,27.0,147.0,1.0,-1.0,0.0,1
31.0,3323.0,9.0,337.0,2.0,-1.0,0.0,1
31.0,69.0,19.0,640.0,1.0,-1.0,0.0,1
